ID_Avaliacao;ID_Funcionario;Periodo;Nota_Geral;Competencia_Avaliada;Meta_Atingida_Pct;Avaliador_ID;Observacao;Ano;Semestre;Data_Referencia
AV-001975;FUNC-0569;2023-S1;2,9;Proatividade;91,9;FUNC-0032;Ótima colaboração com o time;2023;1;2023-06-30
AV-001976;FUNC-0569;2023-S2;3,5;Orientação ao Cliente;82,6;FUNC-0051;Ótima colaboração com o time;2023;2;2023-12-31
AV-001977;FUNC-0569;2024-S1;3,1;Comunicação;83,0;FUNC-0005;Sem observação registrada;2024;1;2024-06-30
AV-001978;FUNC-0569;2024-S2;3,2;Proatividade;102,0;FUNC-0034;Sem observação registrada;2024;2;2024-12-31
AV-001979;FUNC-0570;2023-S1;3,0;Comunicação;107,5;FUNC-0022;Dentro do esperado;2023;1;2023-06-30
AV-001980;FUNC-0570;2023-S2;2,1;Conhecimento Técnico;87,9;FUNC-0030;Sem observação registrada;2023;2;2023-12-31
AV-001981;FUNC-0570;2024-S1;2,3;Trabalho em Equipe;55,9;FUNC-0045;Dentro do esperado;2024;1;2024-06-30
AV-001982;FUNC-0570;2024-S2;2,1;Orientação ao Cliente;117,6;FUNC-0051;Ótima colaboração com o time;2024;2;2024-12-31
AV-001983;FUNC-0572;2022-S1;3,4;Trabalho em Equipe;93,3;FUNC-0022;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001984;FUNC-0572;2022-S2;3,1;Comunicação;103,9;FUNC-0034;Ótima colaboração com o time;2022;2;2022-12-31
AV-001985;FUNC-0572;2023-S1;3,2;Liderança;95,9;FUNC-0058;Sem observação registrada;2023;1;2023-06-30
AV-001986;FUNC-0572;2023-S2;3,7;Orientação ao Cliente;85,0;FUNC-0006;Entrega consistente;2023;2;2023-12-31
AV-001987;FUNC-0572;2024-S1;3,2;Trabalho em Equipe;120,3;FUNC-0024;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-001988;FUNC-0572;2024-S2;3,1;Proatividade;94,5;FUNC-0019;Sem observação registrada;2024;2;2024-12-31
AV-001989;FUNC-0573;2024-S1;3,7;Orientação ao Cliente;74,6;FUNC-0054;Dentro do esperado;2024;1;2024-06-30
AV-001990;FUNC-0573;2024-S2;3,6;Comunicação;73,7;FUNC-0053;Dentro do esperado;2024;2;2024-12-31
AV-001991;FUNC-0574;2022-S1;3,3;Orientação ao Cliente;121,7;FUNC-0015;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-001992;FUNC-0574;2022-S2;3,4;Trabalho em Equipe;89,1;FUNC-0047;Entrega consistente;2022;2;2022-12-31
AV-001993;FUNC-0574;2023-S1;3,5;Proatividade;129,4;FUNC-0032;Superou expectativas;2023;1;2023-06-30
AV-001994;FUNC-0574;2023-S2;3,0;Entrega de Resultados;84,5;FUNC-0010;Dentro do esperado;2023;2;2023-12-31
AV-001995;FUNC-0574;2024-S1;3,3;Comunicação;120,3;FUNC-0058;Entrega consistente;2024;1;2024-06-30
AV-001996;FUNC-0575;2023-S1;4,7;Orientação ao Cliente;107,4;FUNC-0031;Ótima colaboração com o time;2023;1;2023-06-30
AV-001997;FUNC-0575;2023-S2;4,6;Liderança;102,9;FUNC-0034;Dentro do esperado;2023;2;2023-12-31
AV-001998;FUNC-0575;2024-S1;4,7;Conhecimento Técnico;79,1;FUNC-0046;Em desenvolvimento;2024;1;2024-06-30
AV-001999;FUNC-0575;2024-S2;4,3;Proatividade;76,3;FUNC-0008;Sem observação registrada;2024;2;2024-12-31
AV-002000;FUNC-0576;2024-S2;4,0;Orientação ao Cliente;87,0;FUNC-0059;Sem observação registrada;2024;2;2024-12-31
AV-002001;FUNC-0577;2022-S1;4,6;Proatividade;71,8;FUNC-0020;Sem observação registrada;2022;1;2022-06-30
AV-002002;FUNC-0577;2022-S2;4,4;Conhecimento Técnico;66,3;FUNC-0011;Em desenvolvimento;2022;2;2022-12-31
AV-002003;FUNC-0577;2023-S1;5,0;Liderança;115,8;FUNC-0046;Em desenvolvimento;2023;1;2023-06-30
AV-002004;FUNC-0577;2023-S2;4,8;Comunicação;122,4;FUNC-0054;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-002005;FUNC-0577;2024-S1;4,6;Entrega de Resultados;80,3;FUNC-0011;Dentro do esperado;2024;1;2024-06-30
AV-002006;FUNC-0577;2024-S2;4,7;Entrega de Resultados;114,4;FUNC-0046;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-002007;FUNC-0578;2022-S1;5,0;Comunicação;98,0;FUNC-0024;Dentro do esperado;2022;1;2022-06-30
AV-002008;FUNC-0578;2022-S2;5,0;Trabalho em Equipe;92,6;FUNC-0038;Sem observação registrada;2022;2;2022-12-31
AV-002009;FUNC-0578;2023-S1;5,0;Liderança;115,8;FUNC-0009;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
AV-002010;FUNC-0578;2023-S2;4,9;Orientação ao Cliente;87,8;FUNC-0020;Em desenvolvimento;2023;2;2023-12-31
AV-002011;FUNC-0578;2024-S1;4,9;Orientação ao Cliente;110,4;FUNC-0029;Em desenvolvimento;2024;1;2024-06-30
AV-002012;FUNC-0578;2024-S2;4,8;Comunicação;78,5;FUNC-0044;Sem observação registrada;2024;2;2024-12-31
AV-002013;FUNC-0579;2024-S1;2,6;Entrega de Resultados;88,2;FUNC-0006;Entrega consistente;2024;1;2024-06-30
AV-002014;FUNC-0579;2024-S2;3,1;Conhecimento Técnico;92,8;FUNC-0015;Superou expectativas;2024;2;2024-12-31
AV-002015;FUNC-0580;2022-S1;3,5;Entrega de Resultados;84,9;FUNC-0041;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-002016;FUNC-0580;2022-S2;3,8;Orientação ao Cliente;108,1;FUNC-0018;Ótima colaboração com o time;2022;2;2022-12-31
AV-002017;FUNC-0580;2023-S1;3,9;Comunicação;90,8;FUNC-0006;Em desenvolvimento;2023;1;2023-06-30
AV-002018;FUNC-0580;2023-S2;3,8;Orientação ao Cliente;73,0;FUNC-0040;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-002019;FUNC-0580;2024-S1;3,4;Entrega de Resultados;91,5;FUNC-0045;Sem observação registrada;2024;1;2024-06-30
AV-002020;FUNC-0580;2024-S2;3,7;Conhecimento Técnico;85,4;FUNC-0025;Sem observação registrada;2024;2;2024-12-31
AV-002021;FUNC-0581;2022-S1;1,7;Conhecimento Técnico;134,6;FUNC-0030;Superou expectativas;2022;1;2022-06-30
AV-002022;FUNC-0581;2022-S2;2,2;Trabalho em Equipe;89,7;FUNC-0045;Dentro do esperado;2022;2;2022-12-31
AV-002023;FUNC-0581;2023-S1;2,1;Conhecimento Técnico;78,1;FUNC-0007;Entrega consistente;2023;1;2023-06-30
AV-002024;FUNC-0581;2023-S2;1,9;Trabalho em Equipe;79,4;FUNC-0008;Entrega consistente;2023;2;2023-12-31
AV-002025;FUNC-0581;2024-S1;2,0;Entrega de Resultados;99,8;FUNC-0038;Entrega consistente;2024;1;2024-06-30
AV-002026;FUNC-0581;2024-S2;1,8;Proatividade;124,0;FUNC-0044;Ótima colaboração com o time;2024;2;2024-12-31
AV-002027;FUNC-0582;2022-S1;3,6;Conhecimento Técnico;81,4;FUNC-0037;Sem observação registrada;2022;1;2022-06-30
AV-002028;FUNC-0582;2022-S2;3,4;Liderança;106,1;FUNC-0047;Ótima colaboração com o time;2022;2;2022-12-31
AV-002029;FUNC-0582;2023-S1;3,1;Conhecimento Técnico;111,8;FUNC-0012;Sem observação registrada;2023;1;2023-06-30
AV-002030;FUNC-0582;2023-S2;3,2;Trabalho em Equipe;75,7;FUNC-0057;Entrega consistente;2023;2;2023-12-31
AV-002031;FUNC-0582;2024-S1;2,9;Orientação ao Cliente;86,1;FUNC-0057;Entrega consistente;2024;1;2024-06-30
AV-002032;FUNC-0582;2024-S2;3,3;Proatividade;68,8;FUNC-0033;Entrega consistente;2024;2;2024-12-31
AV-002033;FUNC-0583;2022-S1;3,5;Comunicação;104,8;FUNC-0049;Precisa evoluir em gestão do tempo;2022;1;2022-06-30
AV-002034;FUNC-0583;2022-S2;3,0;Entrega de Resultados;85,2;FUNC-0020;Em desenvolvimento;2022;2;2022-12-31
AV-002035;FUNC-0583;2023-S1;3,0;Comunicação;103,9;FUNC-0031;Em desenvolvimento;2023;1;2023-06-30
AV-002036;FUNC-0583;2023-S2;3,1;Trabalho em Equipe;116,2;FUNC-0025;Sem observação registrada;2023;2;2023-12-31
AV-002037;FUNC-0584;2024-S2;3,8;Entrega de Resultados;101,9;FUNC-0004;Superou expectativas;2024;2;2024-12-31
AV-002038;FUNC-0585;2022-S1;4,1;Conhecimento Técnico;81,0;FUNC-0059;Ótima colaboração com o time;2022;1;2022-06-30
AV-002039;FUNC-0585;2022-S2;4,6;Liderança;93,9;FUNC-0051;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-002040;FUNC-0585;2023-S1;3,6;Proatividade;89,7;FUNC-0055;Superou expectativas;2023;1;2023-06-30
AV-002041;FUNC-0585;2023-S2;3,9;Orientação ao Cliente;67,9;FUNC-0025;Em desenvolvimento;2023;2;2023-12-31
AV-002042;FUNC-0585;2024-S1;3,7;Conhecimento Técnico;50,9;FUNC-0041;Ótima colaboração com o time;2024;1;2024-06-30
AV-002043;FUNC-0585;2024-S2;3,2;Liderança;87,9;FUNC-0054;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-002044;FUNC-0586;2022-S1;3,7;Liderança;107,7;FUNC-0053;Sem observação registrada;2022;1;2022-06-30
AV-002045;FUNC-0586;2022-S2;3,6;Entrega de Resultados;94,5;FUNC-0019;Sem observação registrada;2022;2;2022-12-31
AV-002046;FUNC-0586;2023-S1;3,3;Conhecimento Técnico;98,3;FUNC-0042;Ótima colaboração com o time;2023;1;2023-06-30
AV-002047;FUNC-0586;2023-S2;3,5;Trabalho em Equipe;98,9;FUNC-0004;Sem observação registrada;2023;2;2023-12-31
AV-002048;FUNC-0586;2024-S1;3,1;Conhecimento Técnico;77,1;FUNC-0024;Entrega consistente;2024;1;2024-06-30
AV-002049;FUNC-0586;2024-S2;3,0;Entrega de Resultados;105,9;FUNC-0041;Entrega consistente;2024;2;2024-12-31
AV-002050;FUNC-0587;2022-S1;4,4;Proatividade;111,4;FUNC-0049;Em desenvolvimento;2022;1;2022-06-30
AV-002051;FUNC-0587;2022-S2;4,0;Liderança;104,4;FUNC-0035;Superou expectativas;2022;2;2022-12-31
AV-002052;FUNC-0587;2023-S1;4,4;Orientação ao Cliente;132,8;FUNC-0029;Dentro do esperado;2023;1;2023-06-30
AV-002053;FUNC-0587;2023-S2;4,2;Proatividade;99,0;FUNC-0016;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-002054;FUNC-0587;2024-S1;4,5;Orientação ao Cliente;95,5;FUNC-0004;Sem observação registrada;2024;1;2024-06-30
AV-002055;FUNC-0588;2024-S2;4,3;Comunicação;129,3;FUNC-0025;Em desenvolvimento;2024;2;2024-12-31
AV-002056;FUNC-0589;2024-S1;5,0;Entrega de Resultados;87,6;FUNC-0044;Entrega consistente;2024;1;2024-06-30
AV-002057;FUNC-0589;2024-S2;4,8;Trabalho em Equipe;99,4;FUNC-0003;Sem observação registrada;2024;2;2024-12-31
AV-002058;FUNC-0590;2022-S1;3,9;Orientação ao Cliente;83,6;FUNC-0025;Superou expectativas;2022;1;2022-06-30
AV-002059;FUNC-0590;2022-S2;4,4;Comunicação;101,1;FUNC-0005;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-002060;FUNC-0590;2023-S1;4,5;Orientação ao Cliente;84,3;FUNC-0037;Ótima colaboração com o time;2023;1;2023-06-30
AV-002061;FUNC-0590;2023-S2;4,0;Entrega de Resultados;93,3;FUNC-0034;Sem observação registrada;2023;2;2023-12-31
AV-002062;FUNC-0590;2024-S1;3,9;Entrega de Resultados;104,3;FUNC-0046;Sem observação registrada;2024;1;2024-06-30
AV-002063;FUNC-0590;2024-S2;3,6;Liderança;139,5;FUNC-0056;Dentro do esperado;2024;2;2024-12-31
AV-002064;FUNC-0591;2024-S2;4,4;Liderança;125,3;FUNC-0026;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-002065;FUNC-0592;2024-S1;3,8;Comunicação;87,5;FUNC-0038;Dentro do esperado;2024;1;2024-06-30
AV-002066;FUNC-0592;2024-S2;3,0;Comunicação;137,3;FUNC-0023;Em desenvolvimento;2024;2;2024-12-31
AV-002067;FUNC-0593;2022-S1;3,3;Trabalho em Equipe;118,7;FUNC-0053;Ótima colaboração com o time;2022;1;2022-06-30
AV-002068;FUNC-0593;2022-S2;2,9;Conhecimento Técnico;111,7;FUNC-0033;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-002069;FUNC-0593;2023-S1;2,8;Orientação ao Cliente;87,7;FUNC-0060;Dentro do esperado;2023;1;2023-06-30
AV-002070;FUNC-0593;2023-S2;3,1;Comunicação;68,1;FUNC-0017;Dentro do esperado;2023;2;2023-12-31
AV-002071;FUNC-0593;2024-S1;3,0;Conhecimento Técnico;95,3;FUNC-0056;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-002072;FUNC-0593;2024-S2;3,2;Entrega de Resultados;83,2;FUNC-0002;Sem observação registrada;2024;2;2024-12-31
AV-002073;FUNC-0594;2023-S2;3,6;Liderança;65,1;FUNC-0045;Superou expectativas;2023;2;2023-12-31
AV-002074;FUNC-0594;2024-S1;3,3;Conhecimento Técnico;89,9;FUNC-0020;Superou expectativas;2024;1;2024-06-30
AV-002075;FUNC-0594;2024-S2;3,6;Orientação ao Cliente;145,4;FUNC-0044;Entrega consistente;2024;2;2024-12-31
AV-002076;FUNC-0595;2024-S2;3,4;Orientação ao Cliente;117,9;FUNC-0025;Sem observação registrada;2024;2;2024-12-31
AV-002077;FUNC-0596;2022-S1;3,1;Entrega de Resultados;74,8;FUNC-0028;Em desenvolvimento;2022;1;2022-06-30
AV-002078;FUNC-0596;2022-S2;2,8;Trabalho em Equipe;68,4;FUNC-0046;Sem observação registrada;2022;2;2022-12-31
AV-002079;FUNC-0596;2023-S1;3,3;Trabalho em Equipe;47,3;FUNC-0050;Em desenvolvimento;2023;1;2023-06-30
AV-002080;FUNC-0597;2022-S1;5,0;Conhecimento Técnico;71,4;FUNC-0001;Em desenvolvimento;2022;1;2022-06-30
AV-002081;FUNC-0597;2022-S2;4,7;Proatividade;69,9;FUNC-0021;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-002082;FUNC-0597;2023-S1;5,0;Liderança;96,8;FUNC-0040;Dentro do esperado;2023;1;2023-06-30
AV-002083;FUNC-0597;2023-S2;4,6;Entrega de Resultados;91,1;FUNC-0033;Superou expectativas;2023;2;2023-12-31
AV-002084;FUNC-0597;2024-S1;4,9;Trabalho em Equipe;86,6;FUNC-0038;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-002085;FUNC-0597;2024-S2;5,0;Comunicação;107,6;FUNC-0005;Dentro do esperado;2024;2;2024-12-31
AV-002086;FUNC-0598;2023-S1;5,0;Trabalho em Equipe;116,9;FUNC-0021;Sem observação registrada;2023;1;2023-06-30
AV-002087;FUNC-0598;2023-S2;5,0;Liderança;104,1;FUNC-0033;Dentro do esperado;2023;2;2023-12-31
AV-002088;FUNC-0598;2024-S1;5,0;Orientação ao Cliente;108,7;FUNC-0001;Sem observação registrada;2024;1;2024-06-30
AV-002089;FUNC-0598;2024-S2;4,8;Comunicação;62,7;FUNC-0047;Sem observação registrada;2024;2;2024-12-31
AV-002090;FUNC-0599;2022-S1;3,7;Proatividade;105,7;FUNC-0026;Ótima colaboração com o time;2022;1;2022-06-30
AV-002091;FUNC-0599;2022-S2;3,7;Conhecimento Técnico;114,0;FUNC-0028;Sem observação registrada;2022;2;2022-12-31
AV-002092;FUNC-0599;2023-S1;4,3;Comunicação;77,3;FUNC-0009;Dentro do esperado;2023;1;2023-06-30
AV-002093;FUNC-0599;2023-S2;3,9;Trabalho em Equipe;86,9;FUNC-0037;Ótima colaboração com o time;2023;2;2023-12-31
AV-002094;FUNC-0599;2024-S1;4,0;Proatividade;100,0;FUNC-0001;Ótima colaboração com o time;2024;1;2024-06-30
AV-002095;FUNC-0599;2024-S2;3,8;Liderança;100,5;FUNC-0027;Em desenvolvimento;2024;2;2024-12-31
AV-002096;FUNC-0600;2024-S2;3,8;Trabalho em Equipe;87,8;FUNC-0046;Superou expectativas;2024;2;2024-12-31
AV-002097;FUNC-0601;2022-S1;3,7;Entrega de Resultados;95,4;FUNC-0002;Ótima colaboração com o time;2022;1;2022-06-30
AV-002098;FUNC-0601;2022-S2;3,7;Comunicação;84,7;FUNC-0046;Ótima colaboração com o time;2022;2;2022-12-31
AV-002099;FUNC-0601;2023-S1;3,9;Proatividade;68,3;FUNC-0054;Dentro do esperado;2023;1;2023-06-30
AV-002100;FUNC-0603;2024-S2;3,9;Entrega de Resultados;104,1;FUNC-0019;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-002101;FUNC-0604;2024-S2;4,0;Orientação ao Cliente;140,2;FUNC-0053;Ótima colaboração com o time;2024;2;2024-12-31
AV-002102;FUNC-0605;2022-S2;2,5;Orientação ao Cliente;75,4;FUNC-0028;Sem observação registrada;2022;2;2022-12-31
AV-002103;FUNC-0605;2023-S1;2,9;Orientação ao Cliente;95,4;FUNC-0053;Sem observação registrada;2023;1;2023-06-30
AV-002104;FUNC-0605;2023-S2;2,9;Orientação ao Cliente;111,6;FUNC-0054;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-002105;FUNC-0605;2024-S1;3,4;Comunicação;101,2;FUNC-0025;Sem observação registrada;2024;1;2024-06-30
AV-002106;FUNC-0605;2024-S2;3,1;Conhecimento Técnico;99,5;FUNC-0037;Sem observação registrada;2024;2;2024-12-31
AV-002107;FUNC-0606;2023-S2;4,4;Liderança;75,6;FUNC-0027;Superou expectativas;2023;2;2023-12-31
AV-002108;FUNC-0606;2024-S1;4,9;Comunicação;131,0;FUNC-0036;Sem observação registrada;2024;1;2024-06-30
AV-002109;FUNC-0606;2024-S2;4,4;Trabalho em Equipe;100,4;FUNC-0026;Sem observação registrada;2024;2;2024-12-31
AV-002110;FUNC-0607;2024-S2;2,2;Proatividade;105,8;FUNC-0052;Sem observação registrada;2024;2;2024-12-31
AV-002111;FUNC-0608;2022-S1;5,0;Trabalho em Equipe;81,3;FUNC-0041;Superou expectativas;2022;1;2022-06-30
AV-002112;FUNC-0608;2022-S2;5,0;Liderança;106,2;FUNC-0044;Ótima colaboração com o time;2022;2;2022-12-31
AV-002113;FUNC-0608;2023-S1;4,8;Conhecimento Técnico;108,6;FUNC-0055;Dentro do esperado;2023;1;2023-06-30
AV-002114;FUNC-0608;2023-S2;4,4;Comunicação;104,4;FUNC-0019;Sem observação registrada;2023;2;2023-12-31
AV-002115;FUNC-0608;2024-S1;4,9;Orientação ao Cliente;92,1;FUNC-0016;Sem observação registrada;2024;1;2024-06-30
AV-002116;FUNC-0608;2024-S2;4,9;Proatividade;100,0;FUNC-0011;Em desenvolvimento;2024;2;2024-12-31
AV-002117;FUNC-0609;2022-S1;4,4;Liderança;76,8;FUNC-0004;Superou expectativas;2022;1;2022-06-30
AV-002118;FUNC-0609;2022-S2;4,1;Entrega de Resultados;96,0;FUNC-0035;Superou expectativas;2022;2;2022-12-31
AV-002119;FUNC-0609;2023-S1;3,9;Entrega de Resultados;100,6;FUNC-0020;Sem observação registrada;2023;1;2023-06-30
AV-002120;FUNC-0609;2023-S2;4,1;Conhecimento Técnico;104,6;FUNC-0008;Dentro do esperado;2023;2;2023-12-31
AV-002121;FUNC-0610;2022-S1;2,7;Trabalho em Equipe;93,5;FUNC-0025;Sem observação registrada;2022;1;2022-06-30
AV-002122;FUNC-0610;2022-S2;2,8;Proatividade;122,9;FUNC-0049;Ótima colaboração com o time;2022;2;2022-12-31
AV-002123;FUNC-0610;2023-S1;2,7;Conhecimento Técnico;80,5;FUNC-0052;Sem observação registrada;2023;1;2023-06-30
AV-002124;FUNC-0610;2023-S2;2,7;Trabalho em Equipe;77,6;FUNC-0005;Entrega consistente;2023;2;2023-12-31
AV-002125;FUNC-0610;2024-S1;2,2;Liderança;105,2;FUNC-0055;Entrega consistente;2024;1;2024-06-30
AV-002126;FUNC-0610;2024-S2;3,1;Trabalho em Equipe;118,2;FUNC-0049;Em desenvolvimento;2024;2;2024-12-31
AV-002127;FUNC-0611;2023-S2;3,0;Comunicação;95,6;FUNC-0052;Ótima colaboração com o time;2023;2;2023-12-31
AV-002128;FUNC-0611;2024-S1;3,2;Comunicação;63,9;FUNC-0037;Superou expectativas;2024;1;2024-06-30
AV-002129;FUNC-0611;2024-S2;3,1;Comunicação;85,7;FUNC-0015;Ótima colaboração com o time;2024;2;2024-12-31
AV-002130;FUNC-0612;2022-S1;3,5;Liderança;86,6;FUNC-0060;Dentro do esperado;2022;1;2022-06-30
AV-002131;FUNC-0612;2022-S2;3,5;Trabalho em Equipe;78,3;FUNC-0023;Precisa evoluir em gestão do tempo;2022;2;2022-12-31
AV-002132;FUNC-0612;2023-S1;2,9;Trabalho em Equipe;42,5;FUNC-0053;Em desenvolvimento;2023;1;2023-06-30
AV-002133;FUNC-0612;2023-S2;2,9;Proatividade;116,7;FUNC-0027;Sem observação registrada;2023;2;2023-12-31
AV-002134;FUNC-0612;2024-S1;3,1;Proatividade;116,0;FUNC-0013;Dentro do esperado;2024;1;2024-06-30
AV-002135;FUNC-0612;2024-S2;2,6;Liderança;129,5;FUNC-0017;Sem observação registrada;2024;2;2024-12-31
AV-002136;FUNC-0613;2022-S1;3,9;Proatividade;51,1;FUNC-0057;Sem observação registrada;2022;1;2022-06-30
AV-002137;FUNC-0613;2022-S2;2,6;Comunicação;128,1;FUNC-0020;Sem observação registrada;2022;2;2022-12-31
AV-002138;FUNC-0613;2023-S1;2,6;Orientação ao Cliente;130,4;FUNC-0046;Ótima colaboração com o time;2023;1;2023-06-30
AV-002139;FUNC-0613;2023-S2;3,0;Proatividade;119,1;FUNC-0038;Em desenvolvimento;2023;2;2023-12-31
AV-002141;FUNC-0614;2022-S2;3,4;Trabalho em Equipe;108,4;FUNC-0018;Superou expectativas;2022;2;2022-12-31
AV-002142;FUNC-0614;2023-S1;3,3;Trabalho em Equipe;90,5;FUNC-0005;Entrega consistente;2023;1;2023-06-30
AV-002143;FUNC-0615;2022-S1;3,2;Entrega de Resultados;114,9;FUNC-0046;Dentro do esperado;2022;1;2022-06-30
AV-002144;FUNC-0615;2022-S2;4,0;Proatividade;70,4;FUNC-0020;Superou expectativas;2022;2;2022-12-31
AV-002145;FUNC-0615;2023-S1;3,8;Proatividade;134,8;FUNC-0006;Ótima colaboração com o time;2023;1;2023-06-30
AV-002146;FUNC-0615;2023-S2;4,1;Liderança;84,1;FUNC-0008;Precisa evoluir em gestão do tempo;2023;2;2023-12-31
AV-002147;FUNC-0615;2024-S1;3,7;Comunicação;98,8;FUNC-0029;Superou expectativas;2024;1;2024-06-30
AV-002148;FUNC-0615;2024-S2;4,0;Trabalho em Equipe;86,7;FUNC-0031;Ótima colaboração com o time;2024;2;2024-12-31
AV-002149;FUNC-0616;2022-S1;3,6;Trabalho em Equipe;71,3;FUNC-0036;Sem observação registrada;2022;1;2022-06-30
AV-002150;FUNC-0616;2022-S2;3,8;Proatividade;76,1;FUNC-0009;Em desenvolvimento;2022;2;2022-12-31
AV-002151;FUNC-0616;2023-S1;4,0;Trabalho em Equipe;75,1;FUNC-0051;Dentro do esperado;2023;1;2023-06-30
AV-002152;FUNC-0616;2023-S2;3,5;Proatividade;93,0;FUNC-0042;Superou expectativas;2023;2;2023-12-31
AV-002153;FUNC-0616;2024-S1;3,7;Proatividade;103,3;FUNC-0042;Dentro do esperado;2024;1;2024-06-30
AV-002154;FUNC-0616;2024-S2;3,6;Orientação ao Cliente;93,2;FUNC-0041;Em desenvolvimento;2024;2;2024-12-31
AV-002155;FUNC-0617;2022-S1;3,1;Conhecimento Técnico;86,9;FUNC-0017;Sem observação registrada;2022;1;2022-06-30
AV-002156;FUNC-0617;2022-S2;3,1;Trabalho em Equipe;57,2;FUNC-0018;Sem observação registrada;2022;2;2022-12-31
AV-002157;FUNC-0617;2023-S1;3,4;Trabalho em Equipe;115,0;FUNC-0031;Dentro do esperado;2023;1;2023-06-30
AV-002158;FUNC-0617;2023-S2;3,2;Entrega de Resultados;71,8;FUNC-0045;Superou expectativas;2023;2;2023-12-31
AV-002159;FUNC-0617;2024-S1;3,4;Proatividade;109,1;FUNC-0039;Ótima colaboração com o time;2024;1;2024-06-30
AV-002160;FUNC-0617;2024-S2;3,3;Comunicação;95,0;FUNC-0004;Em desenvolvimento;2024;2;2024-12-31
AV-002161;FUNC-0618;2022-S1;4,3;Orientação ao Cliente;80,6;FUNC-0031;Ótima colaboração com o time;2022;1;2022-06-30
AV-002162;FUNC-0618;2022-S2;4,0;Orientação ao Cliente;118,7;FUNC-0033;Dentro do esperado;2022;2;2022-12-31
AV-002163;FUNC-0618;2023-S1;4,0;Comunicação;92,1;FUNC-0022;Dentro do esperado;2023;1;2023-06-30
AV-002164;FUNC-0618;2023-S2;3,6;Liderança;103,2;FUNC-0052;Sem observação registrada;2023;2;2023-12-31
AV-002165;FUNC-0618;2024-S1;4,2;Conhecimento Técnico;78,6;FUNC-0035;Superou expectativas;2024;1;2024-06-30
AV-002166;FUNC-0618;2024-S2;4,3;Liderança;136,8;FUNC-0020;Em desenvolvimento;2024;2;2024-12-31
AV-002167;FUNC-0619;2024-S1;2,5;Proatividade;91,9;FUNC-0011;Precisa evoluir em gestão do tempo;2024;1;2024-06-30
AV-002168;FUNC-0619;2024-S2;2,5;Conhecimento Técnico;122,3;FUNC-0006;Sem observação registrada;2024;2;2024-12-31
AV-002169;FUNC-0620;2022-S1;4,2;Trabalho em Equipe;82,7;FUNC-0031;Entrega consistente;2022;1;2022-06-30
AV-002170;FUNC-0620;2022-S2;3,9;Trabalho em Equipe;117,1;FUNC-0036;Sem observação registrada;2022;2;2022-12-31
AV-002171;FUNC-0620;2023-S1;4,1;Comunicação;104,9;FUNC-0002;Sem observação registrada;2023;1;2023-06-30
AV-002172;FUNC-0620;2023-S2;4,2;Proatividade;103,2;FUNC-0010;Sem observação registrada;2023;2;2023-12-31
AV-002173;FUNC-0620;2024-S1;4,1;Conhecimento Técnico;103,9;FUNC-0057;Superou expectativas;2024;1;2024-06-30
AV-002174;FUNC-0620;2024-S2;3,9;Trabalho em Equipe;80,5;FUNC-0049;Precisa evoluir em gestão do tempo;2024;2;2024-12-31
AV-002175;FUNC-0621;2022-S1;3,5;Trabalho em Equipe;102,5;FUNC-0047;Entrega consistente;2022;1;2022-06-30
AV-002176;FUNC-0621;2022-S2;3,5;Trabalho em Equipe;84,0;FUNC-0024;Superou expectativas;2022;2;2022-12-31
AV-002177;FUNC-0621;2023-S1;3,2;Entrega de Resultados;79,8;FUNC-0053;Precisa evoluir em gestão do tempo;2023;1;2023-06-30
